관리번호,사업장명,좌표정보x(epsg5174),좌표정보y(epsg5174),영업상태명,인허가일자,폐업일자
4040000-104-2016-00122,이디야 미사수변공원점,216777.758405861,450994.566820117,폐업,2016-09-23,2024-02-07
5630000-104-2016-00049,커피에반하다 용인서천점,206384.010596513,415026.104227257,폐업,2016-04-01,2022-12-01
4170000-104-2014-00015,커피에반하다,243243.825849751,443303.436648672,폐업,2014-04-22,2022-07-20
4030000-104-2013-00019,이디야커피 의왕역점,195686.567557793,424365.301866557,폐업,2013-07-29,2022-12-03
4030000-104-2011-00016,이디야커피,198662.147182571,432830.222747555,폐업,2011-06-13,2022-03-14
3910000-104-2019-00015,만랩커피 평택센트럴자이점,208873.605805313,391034.564723058,폐업,2019-02-22,2024-08-05
4010000-104-2019-00061,커피에반하다시흥목감도서관점,187705.131413675,431472.262761781,폐업,2019-03-12,2023-05-26
3820000-104-2019-00075,빽다방 의정부신곡점,204997.835,469844.0,폐업,2019-05-01,2024-04-19
5630000-104-2019-00064,만랩커피 용인흥덕점,206274.945017149,419425.291751127,폐업,2019-04-08,2022-08-10
3810000-104-2019-00103,커피에반하다(이매역점),211141.129266507,432554.316047741,폐업,2019-05-21,2023-09-27
3990000-104-2019-00171,이디야 남양주다산에일린의뜰점,215087.129907192,456074.645663097,폐업,2019-06-04,2023-11-24
4040000-104-2019-00048,이디야 미사센트럴점,216415.268403984,450891.400433685,폐업,2019-04-12,2020-12-02
4090000-104-2019-00124,만랩커피 풍무2호점,175647.580415125,455269.393727261,폐업,2019-05-29,2020-12-24
4090000-104-2019-00125,커피에반하다 김포호수초점,167595.119391588,460992.807460388,폐업,2019-05-29,2022-06-15
3920000-104-2019-00019,더벤티동두천지행역점,204733.849646693,487715.442793085,폐업,2019-05-02,2024-08-09
4010000-104-2012-00113,더만랩 여주첼시점,254319.252562894,415846.229212057,폐업,2012-04-24,2022-02-22
3950000-104-2019-00097,빽다방행신역점,185394.256788058,456999.530003953,폐업,2019-05-13,2019-05-28
5640000-104-2019-00069,커피에반하다 용인초입마을점,208565.161451894,425782.857753025,폐업,2019-05-10,2023-12-22
3910029-104-2019-00057,커피에반하다 송탄역점,204818.845303994,397141.998186996,폐업,2019-06-14,2023-06-09
3910000-104-2019-00091,커피에반하다 평택동삭점,209166.17552146,390957.120904099,폐업,2019-06-19,2021-07-09
4090000-104-2019-00143,커피에반하다,171978.68904612,461484.849339768,폐업,2019-06-17,2020-12-22
3790000-104-2019-00079,더벤티 위례신도시점,212550.019739517,441129.066663059,폐업,2019-06-21,2020-06-24
4060000-104-2019-00117,더벤티 파주운정신도시점,176555.569932598,469633.660587011,폐업,2019-05-15,2021-06-03
4090000-104-2019-00110,커피에반하다 걸포점,174156.930236367,459198.120801071,폐업,2019-05-15,2021-06-02
4170000-104-2019-00030,커피에반하다양평삼거리점,243340.157679461,443120.212853428,폐업,2019-05-16,2022-10-24
4010000-104-2019-00146,더벤티,182086.308984108,438089.964357334,폐업,2019-06-07,2024-05-27
3850000-104-2019-00091,이디야커피 안양관양시장점,196190.848487729,433655.487524414,폐업,2019-06-25,2024-07-09
5620000-104-2019-00115,이디야커피용인고림점,219685.499674659,416403.781889014,폐업,2019-06-07,2025-04-15
4060000-104-2019-00139,커피에반하다 운정힐스테이트점,176466.766632528,469093.368737977,폐업,2019-05-31,2023-06-29
3810000-104-2019-00129,이디야커피 운중동점,206677.944775703,432109.514483735,폐업,2019-06-12,2022-08-31
4090000-104-2019-00249,커피에반하다 김포운양점,171240.361388642,461170.147921462,폐업,2019-09-30,2023-06-01
3990000-104-2019-00280,더벤티,213607.585329841,458106.015082575,폐업,2019-09-17,2021-10-12
4040000-104-2019-00159,감성커피 미사역점,216887.982339673,451150.494557284,폐업,2019-09-17,2024-03-06
4090000-104-2019-00228,감성커피 김포운양점,172128.333251763,461262.941306652,폐업,2019-09-06,2022-09-30
3990000-104-2019-00273,커피에반하다 다산지금점,215224.757606079,455513.51170038,폐업,2019-09-06,2024-03-18
3760000-104-2020-00023,이디야커피(EDIYA COFFEE) 수원SK V1 모터스점,199286.684574214,417546.171737448,폐업,2020-02-03,2023-10-31
5590000-104-2019-00102,이디야 양주옥정제일점,208702.479301476,479121.016504638,폐업,2019-07-22,2022-12-13
4010000-104-2019-00184,이디야시흥연꽃마을점,183551.851740572,432106.96720929,폐업,2019-07-15,2023-04-21
5610000-104-2018-00133,커피에반하다영통구청2호점,203770.448956226,417487.521927372,폐업,2018-08-20,2021-10-15
5640000-104-2019-00173,커피에반하다 성복동점,206247.506987636,423745.509237994,폐업,2019-09-09,2022-12-30
4090000-104-2019-00208,커피에반하다 김포양곡휴먼시아점,167302.320263493,461428.634133068,폐업,2019-08-14,2023-11-20
3950000-104-2019-00149,커피에반하다,186291.137582764,457415.933725628,폐업,2019-07-26,2023-06-30
4010000-104-2019-00247,이디야,182373.165394951,437209.336223444,폐업,2019-09-16,2022-03-22
5610000-104-2018-00168,더벤티광교법조타운점,205857.541436971,421124.093239748,폐업,2018-10-10,2020-11-27
3950000-104-2019-00195,메가엠지씨커피삼송신원마을점,190144.307370465,462328.705843318,폐업,2019-10-01,2023-04-04
5610000-104-2019-00079,이디야 수원광교법조타운점,206055.135621363,421123.991315951,폐업,2019-04-16,2022-12-28
4060000-104-2019-00208,커피에반하다,186383.419695677,475597.590945777,폐업,2019-08-19,2023-02-01
5610000-104-2020-00082,만랩커피 광교sk레이크점,205273.931816708,420610.782510294,폐업,2020-04-01,2025-01-22
3871000-104-2024-00215,컴포즈커피 부천시청역점,178971.057637214,444811.384758646,폐업,2024-09-27,2024-09-30
4100100-104-2024-00327,(주)이디야 한국수출입은행점(한시적영업),177370.820174218,462947.515785368,폐업,2024-11-06,2024-11-17
4010000-104-2024-00245,컴포즈커피시흥장현코리아프라자점,181414.735421038,430126.784749059,폐업,2024-11-15,2024-12-23
5590000-104-2023-00017,매머드 익스프레스 양주옥정점,208103.952220026,479742.054909414,폐업,2023-01-31,2025-04-11
3950000-104-2016-00063,이디야덕양구청점,185151.002255208,459295.682912674,폐업,2016-05-30,2021-10-07
3950000-104-2015-00143,커피에반하다,185519.71563078,461212.541269679,폐업,2015-12-09,2020-09-21
4100100-104-2014-00042,커피에반하다(주엽역점),178668.321119565,463267.005753621,폐업,2014-04-24,2024-12-02
3950000-104-2014-00061,이디야커피 삼송신원마을점,190144.307370465,462328.705843318,폐업,2014-07-10,2023-05-10
3950000-104-2015-00046,커피에반하다,185347.337065412,457835.288287679,폐업,2015-04-03,2024-07-04
3950000-104-2015-00047,이디야 일산고양동점,191322.337455635,466863.772323924,폐업,2015-04-03,2024-08-06
3950000-104-2015-00089,커피에반하다 삼송점,189748.944725445,460892.539854726,폐업,2015-08-04,2018-12-18
3960100-104-2014-00096,커피에반하다,179511.696299969,462156.749119648,폐업,2014-06-02,2022-05-31
4100100-104-2015-00113,이디야 일산강선마을,179379.074360347,462805.739928927,폐업,2015-09-08,2023-12-18
3800000-104-2018-00026,매머드커피 모란점,211417.043903036,436672.966110785,폐업,2018-05-10,2021-05-04
4100100-104-2016-00019,이디야일산미래로타운점,177599.231904006,466449.976693879,폐업,2016-02-29,2020-04-27
3950000-104-2015-00111,커피에반하다,191371.3173152,467387.89272993,폐업,2015-09-15,2023-07-12
3960100-104-2015-00066,감성커피 일산백마점,181312.198091918,461481.015896427,폐업,2015-05-11,2022-08-24
3950000-104-2014-00133,이디야(원흥도내동점),188327.175299955,458521.763873292,폐업,2014-12-10,2024-12-27
3810000-104-2012-00063,이디야커피유스페이스몰점,209374.879569806,433334.937936425,폐업,2012-04-16,2019-01-17
3950000-104-2014-00141,커피에반하다,186308.058633251,457408.607508805,폐업,2014-12-16,2019-03-18
4040000-104-2019-00106,이디야(광암점),215238.47911099,447591.751701648,폐업,2019-07-02,2024-12-23
3950000-104-2019-00132,커피에반하다토당점,183859.594008811,458095.210797651,폐업,2019-06-28,2023-07-21
5640000-104-2019-00168,커피에반하다,208481.815506629,424648.678704879,폐업,2019-08-30,2023-06-12
5610000-104-2019-00064,이디야커피 광교중앙점,204332.557836554,421131.824139752,폐업,2019-04-04,2022-12-20
3840000-104-2019-00047,커피에반하다(안양성원점),192511.798982395,432470.626116774,폐업,2019-06-28,2021-07-07
5560000-104-2019-00176,이디야(안산광덕대로점),185068.249590875,423353.993234263,폐업,2019-12-09,2024-11-18
4100100-104-2019-00309,메가엠지씨커피 이마트킨텍스점,177349.707402843,462162.606173795,폐업,2019-11-15,2022-01-03
3960100-104-2019-00224,이디야일산MBC점,179913.323308018,461616.743761126,폐업,2019-11-14,2024-12-03
3990000-104-2019-00374,이디야커피 남양주 마석가구공단점,224813.713702706,461501.850309628,폐업,2019-12-31,2025-03-07
3910000-104-2019-00172,커피에반하다 평택로데오점,207938.723690254,387752.062723869,폐업,2019-11-22,2022-11-02
4060000-104-2019-00271,커피에반하다 올소파주점,179203.563070572,473285.096347826,폐업,2019-10-30,2022-11-17
4010000-104-2019-00323,커피에반하다그랑트리캐슬점,182412.013839023,438208.757043569,폐업,2019-11-22,2023-10-26
4040000-104-2022-00036,이디야커피 미사강변스카이폴리스점,216846.891263183,452760.863180903,폐업,2022-02-24,2022-03-23
4040000-104-2022-00042,매머드익스프레스 미사스카이폴리스점,216846.891263183,452760.863180903,폐업,2022-03-02,2022-03-29
3810000-104-2022-00033,더벤티(서현시범단지점),211462.754186616,430856.274957711,폐업,2022-02-07,2024-09-09
4000000-104-2022-00023,빽다방 오산고인돌공원점,204436.075052915,408075.264039273,폐업,2022-03-18,2022-04-13
4010000-104-2017-00090,이디야시흥시청점,182270.998647995,430978.502390055,폐업,2017-04-26,2024-06-13
3810000-104-2017-00104,커피에반하다 서당초점,211987.15733824,430280.479094125,폐업,2017-05-12,2020-11-11
3900000-104-2018-00045,커피에반하다 광명새마을시장점,186807.305776693,441210.172119347,폐업,2018-05-08,2023-02-06
3790000-104-2013-00034,커피에반하다,213282.77566359,439360.300988149,폐업,2013-06-05,2021-04-22
3790000-104-2016-00072,이디야 커피(위례중앙역점),212547.300054467,441072.226890745,폐업,2016-08-03,2023-07-28
3810000-104-2013-00057,이디야커피(오리역점),209483.071430173,426448.970179518,폐업,2013-04-23,2019-04-09
3810000-104-2015-00098,이디야커피 수내점,209909.071596231,430621.165456232,폐업,2015-05-11,2023-01-31
3810000-104-2016-00083,커피에반하다 판교역점,209796.6963341,432857.5973726,폐업,2016-04-18,2017-03-27
3810000-104-2014-00180,이디야(구미점),210205.4029038,426095.115275942,폐업,2014-08-19,2017-02-03
3810000-104-2013-00074,이디야 미금중앙점,209443.851792952,427598.796719655,폐업,2013-05-13,2024-10-25
4010000-104-2014-00093,이디야,187551.990340457,431530.343109666,폐업,2014-08-19,2024-10-29
3810000-104-2017-00204,이디야 수내양지마을점,210158.302515869,430570.23576824,폐업,2017-09-20,2023-10-16
4010000-104-2016-00225,커피에반하다,175930.289005003,429864.612794522,폐업,2016-12-21,2019-06-27
5560000-104-2014-00053,이디야커피,182445.816577168,425005.685351653,폐업,2014-05-12,2019-12-30
3810000-104-2016-00186,매머드커피 정자역점,209375.8659558,429348.149274214,폐업,2016-08-02,2024-04-04
3790000-104-2016-00035,더 벤티,212520.353988224,437971.900731636,폐업,2016-04-20,2021-09-08
3800000-104-2014-00058,이디야 수진역점,212482.030168928,437144.61777695,폐업,2014-11-10,2018-09-07
4100100-104-2007-00056,이디야대화역점,177654.7,463734.3,폐업,2007-12-12,2022-04-14
3810000-104-2013-00093,커피에반하다(수내역점),210186.73117402,430595.894222259,폐업,2013-06-17,2019-09-17
3800000-104-2016-00045,메가커피,211415.246751948,436591.639138549,폐업,2016-06-28,2020-12-21
4010000-104-2011-00163,이디야 신천점,180846.323596369,437687.850239716,폐업,2011-10-10,2021-07-28
3810000-104-2015-00051,커피에반하다(야탑터미널점),211116.41205637,434446.629367517,폐업,2015-03-16,2024-09-11
3790000-104-2016-00110,매머드 커피(가천대점),211180.848649639,438479.377952056,폐업,2016-11-25,2020-11-02
3810000-104-2016-00161,커피에반하다 분당백현점,210144.806975045,431829.128158987,폐업,2016-07-07,2021-05-17
4010000-104-2016-00171,이디야커피하중점,182664.277980228,432450.354781872,폐업,2016-09-29,2023-11-30
4010000-104-2015-00047,이디야시흥정왕동점,175974.682228517,429107.516992278,폐업,2015-05-15,2022-03-02
3800000-104-2016-00025,이디야수진역점,212467.256457689,437178.167053109,폐업,2016-04-22,2021-12-22
3810000-104-2012-00223,커피에반하다(분당상록점),210010.149418128,429016.742490449,폐업,2012-12-31,2022-03-10
4010000-104-2015-00055,이디야커피시흥정왕로데오점,176311.236451956,427203.261209086,폐업,2015-06-10,2024-11-06
3810000-104-2015-00300,커피에반하다 수내로데오점,210289.292895489,430894.032505403,폐업,2015-11-19,2024-12-13
3810000-104-2016-00045,더벤티서현점,210752.269345121,431310.894410991,폐업,2016-03-08,2018-01-08
4010000-104-2011-00182,이디야커피 CGV점,181498.496061507,438335.225716623,폐업,2011-12-14,2023-10-30
5550000-104-2017-00107,커피에반하다한대앞역점,186865.227337361,422894.769054703,폐업,2017-09-14,2023-03-31
3790000-104-2013-00029,이디야커피 성남의료원점,212433.302809867,437937.817490204,폐업,2013-05-23,2023-02-27
3800000-104-2013-00026,이디야,213094.142267524,437660.099873696,폐업,2013-05-24,2018-10-30
3810000-104-2014-00191,커피에반하다,211126.322091631,429438.144792554,폐업,2014-09-12,2023-11-15
3950000-104-2018-00111,메가커피 화정역점,185206.294104618,459287.006835814,폐업,2018-07-05,2018-08-20
3790000-104-2016-00061,이디야 커피,213207.623604445,441176.244929279,폐업,2016-06-23,2024-11-18
4100100-104-2008-00025,이디야커피 덕이몰점,178789.757869856,465153.656242302,폐업,2008-05-26,2018-11-07
3790000-104-2016-00089,이디야 위례역점,212270.616948698,440388.881512115,폐업,2016-09-19,2023-06-01
3950000-104-2009-00047,이디야커피 행신점,185442.860419036,457940.495264944,폐업,2009-08-26,2024-05-31
3960100-104-2013-00016,이디야커피(마두중앙점),180792.015,461383.685,폐업,2013-02-19,2022-12-29
5560000-104-2008-00091,이디야커피,185048.747717385,424130.056197708,폐업,2008-11-20,2021-03-08
5560000-104-2017-00079,이디야커피,184798.424556367,425811.498256143,폐업,2017-06-08,2024-04-02
5550000-104-2017-00085,이디야커피(안산본오중앙점),188620.115,421476.225,폐업,2017-07-19,2024-04-15
4010000-104-2014-00031,커피에반하다(시흥대야점),181596.577677484,437913.268307503,폐업,2014-04-07,2018-04-20
3790000-104-2009-00015,이디야커피 을지대점,214636.189521803,439973.272016001,폐업,2009-05-19,2022-11-18
3810000-104-2015-00065,커피에반하다 서판교점,206847.270861754,432208.542120269,폐업,2015-04-06,2022-11-28
