관리번호,사업장명,좌표정보x(epsg5174),좌표정보y(epsg5174),영업상태명,인허가일자,폐업일자,is_alive,population
3000000-101-2013-00116,이디야커피 창신중앙점,201329.838876359,452604.212697574,영업/정상,2013-05-16,,1,246.875
3000000-101-2003-00109,이디야커피 종각점,198712.246685116,451930.87120377,영업/정상,2003-03-29,,1,12.375
3000000-101-2009-00174,빽다방(종로 관철점),198564.480772296,451856.926152299,영업/정상,2009-05-20,,1,48.875
3000000-101-2007-00134,컴포즈커피(동묘롯데캐슬점),201359.53353905,452395.659064842,영업/정상,2007-05-30,,1,595.25
3000000-101-2018-00018,매머드 익스프레스 종로구청북부점,198082.271192221,452431.827349994,영업/정상,2018-01-19,,1,0.0
3000000-101-2016-00201,빽다방 동묘역점,201236.387180069,452252.944734329,영업/정상,2016-05-24,,1,284.25
3000000-101-2004-00456,컴포즈커피 혜화경찰서점,199890.45657851,452214.433795095,영업/정상,2004-11-15,,1,160.75
3000000-101-2004-00313,메가엠지씨커피 종로낙원점,198863.14636817,452389.307405288,영업/정상,2004-08-24,,1,45.0
3000000-101-2000-11754,이디야 혜화역점,199987.788860421,453478.189966845,영업/정상,2000-12-28,,1,23.625
3000000-101-1986-04295,이디야 커피(창덕궁점),199173.743267007,452220.544369229,영업/정상,1986-11-20,,1,392.125
3000000-101-1988-03062,매머드 익스프레스 종로창경궁로점,199705.724830426,452257.820479973,영업/정상,1988-06-03,,1,12.375
3000000-101-1989-06573,컴포즈 커피 종로3가점,199193.300336189,452043.718167706,영업/정상,1989-12-13,,1,33.5
3000000-101-1985-00552,더벤티 종로학원가점,198934.017900859,451920.267396593,영업/정상,1985-04-29,,1,54.25
3000000-101-2023-00204,컴포즈커피 종로6가점,200368.240733181,452257.657396683,영업/정상,2023-06-23,,1,139.75
3000000-101-1982-01910,메가 엠지씨 커피 종로혜화경찰서점,199864.62723981,452251.955563447,영업/정상,1982-05-10,,1,32.0
3000000-101-1998-07698,이디야 종로삼일대로점,198867.921956341,451906.885476295,영업/정상,1998-01-30,,1,6.125
3000000-101-1991-06486,빽다방 동대문역점,200811.925354029,452162.569488435,영업/정상,1991-07-02,,1,2.875
3030000-101-2001-06745,이디야커피(금호역점),201504.910765224,449574.878021141,폐업,2001-02-06,2021-05-27,0,390.875
3030000-101-2005-00054,이디야 답십리로데오점,204572.468581227,451288.717634418,폐업,2005-03-28,2024-01-30,0,347.5
3030000-101-2024-00475,이디야 답십리로데오점,204651.26677937,451315.057254223,영업/정상,2024-12-12,,1,489.125
3030000-101-2021-00045,매머드 익스프레스 성수AK밸리점,205017.80397014,448809.029851555,영업/정상,2021-01-27,,1,13.625
3030000-101-2022-00268,컴포즈커피 왕십리텐즈힐점,202113.869605464,451897.581865192,영업/정상,2022-07-18,,1,414.75
3030000-101-2018-00308,메가엠지씨커피 성수동가죽거리점,204761.302503657,449017.100872445,영업/정상,2018-10-08,,1,120.5
3030000-101-2022-00444,성수중흥S클레스성수점 컴포즈,205354.652699062,449156.668926237,영업/정상,2022-11-23,,1,225.75
3030000-101-2020-00376,메가엠지씨커피 뚝섬역점,204242.211382768,449457.3213247,영업/정상,2020-08-31,,1,23.0
3030000-101-2020-00324,더벤티 성수아이에스점,205013.206755565,449538.234799943,영업/정상,2020-08-05,,1,7.25
3030000-101-2014-00259,메가엠지씨커피 마장역점,203727.54120995,451575.01607132,영업/정상,2014-09-30,,1,23.25
3030000-101-2015-00066,메가엠지씨커피 장한평자동차거리점,205779.087396763,450956.847789636,영업/정상,2015-03-26,,1,106.5
3030000-101-2016-00082,메가엠지씨커피 성수일로점,204269.337017327,449119.29016433,영업/정상,2016-04-12,,1,21.75
3030000-101-2019-00289,매머드익스프레스 성수역 SKV1점,204881.742863609,448979.878014961,영업/정상,2019-08-13,,1,163.125
3030000-101-1999-06314,컴포즈커피(행당무학점),202767.058135946,450667.716691097,영업/정상,1999-12-04,,1,53.375
3030000-101-2012-00037,컴포즈 마장중앙점,203705.416511653,451560.129994448,영업/정상,2012-03-05,,1,23.25
3030000-101-1999-06344,메가엠지씨커피 행당역점,202631.77661394,450638.7027568,영업/정상,1999-12-22,,1,150.125
3030000-101-2010-00040,이디야,203231.12346314,451970.785176715,영업/정상,2010-04-08,,1,117.875
3030000-101-1987-02973,매머드 익스프레스 성수역점,204995.570924122,449146.879714196,영업/정상,1987-08-13,,1,14.125
3030000-101-2010-00110,더 벤티,203514.659209709,450874.213758577,영업/정상,2010-07-19,,1,89.25
3030000-101-2017-00289,컴포즈 성수카페거리점,204899.999276366,448631.446254071,영업/정상,2017-09-11,,1,66.5
3030000-101-1998-01722,메가엠지씨커피 화양사거리점,205868.728928056,449587.009332886,영업/정상,1998-01-19,,1,34.125
3030000-101-1995-05851,이디야 커피,201664.76950009,450180.590156656,영업/정상,1995-12-22,,1,188.625
3060000-101-2020-00063,감성커피 상봉점,207522.003991159,454614.703800827,폐업,2020-04-09,2025-04-08,0,123.375
3060000-101-2012-00143,매머드커피묵동자이점,206777.731391054,456837.219624564,폐업,2012-07-19,2023-03-23,0,867.875
3060000-101-2003-00693,이디야(중화역점),206896.700735158,455647.890887537,폐업,2003-12-19,2023-11-03,0,112.125
3060000-101-2004-00571,이디야,207756.246635112,453630.785194671,폐업,2004-12-03,2023-07-11,0,293.0
3060000-101-2022-00193,감성커피 신내새한점,208889.864990793,455878.542779459,영업/정상,2022-07-26,,1,752.375
3060000-101-2023-00089,빽다방 양원역점,209399.93927584,456069.290800972,영업/정상,2023-04-03,,1,11.5
3060000-101-2020-00012,빽다방중랑묵동신도점,206854.785745041,457127.125369398,영업/정상,2020-01-30,,1,437.75
3060000-101-2008-00180,빽다방 망우역사거리점,208185.587866215,455005.951408018,영업/정상,2008-07-24,,1,503.0
3060000-101-2014-00099,메가엠지씨커피 중랑구청점,208368.252033443,456040.864473831,영업/정상,2014-04-17,,1,1220.875
3060000-101-2013-00079,빽다방 면목역점,207645.845911573,453975.70277489,영업/정상,2013-04-25,,1,400.0
3060000-101-2013-00302,이디야,206544.310283401,454555.027249222,영업/정상,2013-12-27,,1,117.125
3060000-101-2010-00147,더벤티 망우역점,208185.587866215,455005.951408018,영업/정상,2010-06-28,,1,503.0
3060000-101-2009-00125,이디야커피,207989.613956899,455216.672951955,영업/정상,2009-06-18,,1,0.0
3060000-101-2017-00109,빽다방 사가정역점,207772.314055617,453246.718728559,영업/정상,2017-05-29,,1,89.875
3060000-101-2017-00116,메가엠지씨커피 용마산역점,207487.02491293,452532.264745203,영업/정상,2017-06-12,,1,453.5
3060000-101-2019-00085,메가엠지씨커피 상봉역점,207555.604647023,454895.330182802,영업/정상,2019-04-02,,1,282.0
3120000-101-2013-00142,매머드커피,196828.829637637,451670.514152007,폐업,2013-06-10,2019-05-20,0,92.125
3120000-101-2014-00294,빽다방(서대문역점),196840.383889937,451653.87389314,폐업,2014-12-09,2021-11-18,0,92.125
3120000-101-2015-00134,빽다방 이대정문점,195107.690300528,450756.291896813,폐업,2015-05-13,2020-12-24,0,40.375
3120000-101-2019-00219,감성커피 홍제역점,195045.660792095,453969.846574818,폐업,2019-07-16,2022-06-07,0,42.5
3120000-101-2011-00107,이디야커피 가좌역점,192430.747828561,451913.110479249,폐업,2011-05-04,2017-10-13,0,5.375
3120000-101-2022-00272,메가엠지씨커피 신촌로터리점,194183.209501057,450425.216941786,영업/정상,2022-09-06,,1,78.25
3120000-101-2022-00058,컴포즈커피 홍제삼거리점,195255.302109637,453798.487252104,영업/정상,2022-03-07,,1,30.5
3120000-101-2003-00074,메가엠지씨커피 서대문경찰서점,197044.746327258,451385.152515009,영업/정상,2003-03-26,,1,10.125
3120000-101-2016-00170,메가엠지씨 포방터시장점,195376.785385308,455267.057561668,영업/정상,2016-06-22,,1,231.625
3120000-101-2016-00086,컴포즈 커피 신촌 연세대점,194342.10777755,450674.660331919,영업/정상,2016-03-25,,1,47.25
3120000-101-2008-00081,이디야 명지전문대점,193234.25387083,453587.399624455,영업/정상,2008-04-14,,1,66.125
3120000-101-2015-00296,빽다방 신촌역점,194380.323372746,450404.173010287,영업/정상,2015-10-12,,1,5.75
3120000-101-2022-00083,매머드익스프레스 연대서문점,194063.072176417,451274.643301906,영업/정상,2022-04-08,,1,242.75
3120000-101-1988-07034,메가엠지씨커피 무악재역점,195548.63327014,453393.235200307,영업/정상,1988-07-15,,1,82.875
3120000-101-1998-02631,이디야커피 연세대점,194410.348998953,450733.637819094,영업/정상,1998-03-04,,1,28.5
3120000-101-1977-01871,이디야,194313.876765094,450466.581285968,영업/정상,1977-06-09,,1,5.0
3170000-101-2019-00047,감성커피 금천시흥점,192045.604230377,438876.299174794,폐업,2019-02-25,2022-07-20,0,437.0
3170000-101-2022-00206,메가엠지씨커피 가산한라원앤원점,189282.642165078,441654.484590816,영업/정상,2022-09-07,,1,0.0
3170000-101-2021-00240,메가엠지씨커피 신림푸르지오점,191941.449524903,442055.183452739,영업/정상,2021-09-02,,1,29.375
3170000-101-2021-00196,매머드익스프레스 가산W센터점,189350.592434703,442143.206055455,영업/정상,2021-07-09,,1,0.0
3170000-101-1999-05790,메가커피 금천현대시장점,191516.16750508,439647.109562443,영업/정상,1999-04-26,,1,185.875
3170000-101-2004-00212,컴포즈커피,189788.849463856,441731.610478567,영업/정상,2004-09-23,,1,10.5
3170000-101-2004-00316,이디야커피 가산두산위브점,190457.121926192,441496.949606391,영업/정상,2004-12-24,,1,582.875
3170000-101-2017-00185,커피에반하다 가산디지털점,189369.53962474,441629.361414684,영업/정상,2017-09-26,,1,2.5
3170000-101-2018-00096,커피에반하다 시흥사거리점,191169.689071033,439209.878226952,영업/정상,2018-04-30,,1,501.0
3170000-101-2022-00024,매머드익스프레스대륭포스트5차점,189877.178943503,442093.648596802,영업/정상,2022-02-03,,1,9.0
3170000-101-2019-00306,더벤티,190969.638905081,440825.994769966,영업/정상,2019-12-05,,1,270.125
3170000-101-2024-00301,매머드익스프레스 가산SK트윈테크점,189575.815287955,441503.181731081,영업/정상,2024-10-21,,1,0.625
3230000-101-2023-00330,더벤티 잠실장미상가점,208707.089897534,446299.352775446,폐업,2023-05-10,2024-06-28,0,294.5
3230000-101-2015-00321,이디야커피 방이미성점,210775.452144611,444886.92475337,폐업,2015-07-10,2023-05-10,0,612.0
3230000-101-2012-00125,이디야커피 송파한양점,209971.561769881,444625.863105631,폐업,2012-04-02,2024-07-19,0,594.0
3230000-101-2018-00519,감성커피 방이역점,210903.816323612,445361.060904842,폐업,2018-07-24,2024-02-29,0,239.375
3230000-101-2022-00494,메가엠지씨커피 석촌호수사거리점,209180.58192462,445152.145904561,영업/정상,2022-07-29,,1,51.25
3230000-101-2024-00015,매머드 익스프레스 가든파이브툴동점,210480.282018702,441833.16323518,영업/정상,2024-01-04,,1,0.0
3230000-101-2023-00079,메가엠지씨커피 잠실롯데월드점,208589.363343145,445455.90405262,영업/정상,2023-02-08,,1,5.75
3230000-101-2021-00814,메가엠지씨커피 방이역점,210871.504989571,445291.698951733,영업/정상,2021-11-10,,1,64.5
3230000-101-2020-00244,빽다방 송파하비오점,210868.397496689,442053.227933005,영업/정상,2020-04-24,,1,1917.25
3230000-101-2023-00308,더 벤티 송파역점(The Venti Coffee),209847.677339254,444255.619345106,영업/정상,2023-05-03,,1,295.25
3230000-101-2023-00235,컴포즈커피 송파헬리오시티점,209002.615422669,444143.400521899,영업/정상,2023-04-05,,1,261.125
3230000-101-2023-00394,메가엠지씨커피 송파경찰병원점,210678.486133839,443915.26753206,영업/정상,2023-06-08,,1,181.25
3230000-101-2016-00282,감성커피 테라스,210870.844359382,443538.495940578,영업/정상,2016-06-13,,1,109.125
3230000-101-2016-00422,이디야 잠실나루역점,209001.844836661,446426.814182263,영업/정상,2016-08-23,,1,362.875
3230000-101-2017-00493,메가엠지씨커피 방이전통시장점,210349.83097706,445311.794973531,영업/정상,2017-06-27,,1,250.125
3230000-101-2015-00160,더벤티 잠실새내역,207591.935792101,445173.382920733,영업/정상,2015-04-09,,1,199.0
3230000-101-2007-00454,빽다방 오금역점,211082.205235743,444525.412046546,영업/정상,2007-11-26,,1,228.875
3230000-101-2013-00088,이디야커피 방이역점,210957.280779049,445268.843073947,영업/정상,2013-03-08,,1,148.5
3230000-101-2018-00354,메가엠지씨커피 송리단길점,209442.487908892,445433.883773096,영업/정상,2018-05-28,,1,393.75
3230000-101-1994-06657,잠실새내점 빽다방,207351.77159573,445413.852420686,영업/정상,1994-06-13,,1,20.5
3230000-101-1986-05657,이디야,208317.419891103,445894.98085039,영업/정상,1986-12-17,,1,539.625
3070000-101-2024-00351,빽다방 성북우체국점,202482.840792153,456067.252354538,폐업,2024-08-13,2024-08-20,0,317.5
3070000-101-2002-00051,이디야 길음역점,202029.981799661,455605.716911266,폐업,2002-01-31,2019-12-03,0,338.0
3070000-101-2011-00240,이디야,201424.988220241,454071.021752091,폐업,2011-08-11,2022-02-09,0,59.375
3070000-101-2024-00447,빽다방 한예종석관점,205155.139567981,456508.891830093,폐업,2024-10-18,2024-10-19,0,97.0
3070000-101-2022-00139,메가엠지씨커피 성신여대점,201561.601951551,454303.502171833,영업/정상,2022-05-20,,1,133.75
3070000-101-2022-00262,메가엠지씨커피 월곡점,203083.917720748,456503.492476599,영업/정상,2022-08-29,,1,228.375
3070000-101-2022-00283,메가엠지씨커피 장위뉴타운점,204225.832819654,457424.675484944,영업/정상,2022-09-15,,1,286.625
3070000-101-2024-00093,매머드익스프레스 길음역점,202266.799517709,455529.719800417,영업/정상,2024-03-11,,1,543.625
3070000-101-2020-00005,메가엠지씨커피 월곡역점,203686.728755136,455715.339555768,영업/정상,2020-01-03,,1,131.875
3070000-101-2023-00204,컴포즈커피 정릉아리랑점,201646.640300822,455297.375163193,영업/정상,2023-06-08,,1,519.125
3070000-101-2008-00145,이디야,201639.847319927,453626.953946851,영업/정상,2008-05-20,,1,248.5
3070000-101-2005-00270,빽다방 석계중앙점,205658.568580673,456770.884635554,영업/정상,2005-08-23,,1,457.5
3070000-101-2016-00265,매머드익스프레스 고대1호점(22호),202481.02033429,453455.864004781,영업/정상,2016-10-05,,1,94.0
3070000-101-2015-00030,MAMMOTH EXPRESS 매머드 익스프레스 고대2호점,202549.948831503,453892.219820572,영업/정상,2015-02-09,,1,382.625
3070000-101-2012-00156,빽다방 한예종석관점,205263.268950282,455799.680031433,영업/정상,2012-06-21,,1,55.375
3070000-101-2017-00197,메가엠지씨커피 장위전통시장점,204525.634523529,456324.992186678,영업/정상,2017-08-09,,1,237.375
3070000-101-2018-00075,메가엠지씨커피 북서울꿈의숲점,204005.446352581,457482.018043748,영업/정상,2018-03-30,,1,578.25
3070000-101-2012-00318,빽다방 성신여대입구역점,201414.192716298,454407.004970482,영업/정상,2012-05-04,,1,63.25
3070000-101-2014-00191,메가엠지씨커피 석관점,205313.556039107,456052.404363096,영업/정상,2014-07-31,,1,246.5
3070000-101-2009-00095,빽다방 종암사거리점,202887.735294472,455516.204264925,영업/정상,2009-04-21,,1,760.625
3070000-101-2010-00209,메가엠지씨커피 길음두산위브점,201592.991324089,456382.966061703,영업/정상,2010-08-10,,1,488.375
3070000-101-2002-00621,메가커피 북한산 정릉점,200125.893636651,457155.050338219,영업/정상,2002-12-12,,1,304.375
3080000-101-2013-00217,이디야 광산사거리,201930.770048587,460020.981733386,폐업,2013-09-17,2023-02-10,0,23.625
3080000-101-2001-09059,이디야(삼각산점),201343.966010239,457508.846098196,폐업,2001-12-20,2024-09-24,0,74.875
3080000-101-2007-00123,이디야 수유1동점,201493.548940074,458597.485196888,폐업,2007-05-31,2023-10-10,0,114.375
3080000-101-2009-00145,이디야 커피,202536.541879297,456758.813670659,폐업,2009-06-02,2023-10-30,0,34.875
3080000-101-2019-00082,감성커피 미아민병원점,202337.148434207,457806.819119783,폐업,2019-04-11,2025-04-04,0,265.625
3080000-101-2023-00321,컴포즈커피 삼양솔매점,201701.346040666,458041.997407744,영업/정상,2023-11-30,,1,283.375
3080000-101-2023-00354,컴포즈커피 수유역점,202210.923506231,459473.093719938,영업/정상,2023-12-20,,1,150.375
3080000-101-2004-00204,메가엠지씨커피 강북번동점,203648.437133703,458387.203629314,영업/정상,2004-06-21,,1,1481.0
3080000-101-1998-05577,메가엠지씨커피 화계역점,201420.309221148,459066.649222431,영업/정상,1998-10-07,,1,337.875
